dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
2;ΣΕΠOΛΙΑ;188;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;58;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;108;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;3;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;80;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;283;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΘΗΣΕΙΟ;107;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;231;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;126;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;350;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;77;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑTTΙKΗ;1243;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;202;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;TΑΥΡΟΣ;163;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;290;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΟΡΩΠΙ;10;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;441;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;248;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;324;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΑTΕΧΑKΗ;153;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;KΑT;52;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;223;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
1;UKN;1480;;;2/2/2024 7:48;1/2/2024 1:00;;;;Boarding
2;KΗΦΙΣΙΑ;173;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;180;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;236;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;254;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;188;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;183;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΕΛΛΗΝΙKO;215;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;40;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΕΙΡΗΝΗ;103;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;154;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;301;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΔΑΦΝΗ;354;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;637;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;110;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;168;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;342;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;567;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΛΙΜΟΣ;131;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;489;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;56;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;365;;;1/2/2024 7:49;1/2/2024 1:00;;;;Boarding
2;ΝΙΚΑΙΑ;24;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;73;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;131;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;78;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΟΣΧΑTΟ;43;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;305;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;58;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;57;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;17;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΘΗΣΕΙΟ;39;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;121;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;52;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;149;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΟΜOΝΟΙΑ;240;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΣΕΠOΛΙΑ;66;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;94;;;2/2/2024 7:48;1/2/2024 2:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;88;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;91;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;54;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;100;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;38;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;18;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;73;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;169;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;240;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΦΑΛΗΡΟ;73;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;37;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;74;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
4;TRAM;31;;;2/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;191;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;162;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;83;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;8;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;46;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;125;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;22;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑTTΙKΗ;352;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;38;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;TΑΥΡΟΣ;71;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;59;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΟΡΩΠΙ;2;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;119;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;83;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;139;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΕΛΛΗΝΙKO;110;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΑT;23;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
1;UKN;355;;;2/2/2024 7:48;1/2/2024 2:00;;;;Boarding
2;KΗΦΙΣΙΑ;113;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;86;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;KΑTΕΧΑKΗ;39;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;104;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;148;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;98;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΕΙΡΗΝΗ;8;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΔΑΦΝΗ;76;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;155;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;35;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;48;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;113;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;214;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΛΙΜΟΣ;58;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;143;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;94;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;107;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;42;;;1/2/2024 7:49;1/2/2024 2:00;;;;Boarding
1;UKN;129;;;2/2/2024 7:48;1/2/2024 3:00;;;;Boarding
2;KΑT;2;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;KΗΦΙΣΙΑ;2;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;2;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;1;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;ΟΜOΝΟΙΑ;15;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;1;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
2;ΦΑΛΗΡΟ;5;;;1/2/2024 7:49;1/2/2024 3:00;;;;Boarding
1;UKN;111;;;2/2/2024 7:48;1/2/2024 4:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;4;;;2/2/2024 7:48;1/2/2024 4:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;1;;;2/2/2024 7:48;1/2/2024 4:00;;;;Boarding
1;UKN;119;;;2/2/2024 7:48;1/2/2024 5:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;16;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;4;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;7;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΣΕΠOΛΙΑ;3;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;1;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;2;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;1;;;2/2/2024 7:48;1/2/2024 6:00;;;;Boarding
3;TΑΥΡΟΣ;1;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;5;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
3;ΑΘΗΝΑ;2;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;2;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
3;ΛΕΥKΑ;2;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;1;;;2/2/2024 7:49;1/2/2024 6:00;;;;Boarding
