dv_agency;dv_platenum_station;dv_validations;dv_route;routes_per_hour;load_dt;date_hour;etl_extraction_dt;etl_load_dt;dv_agency_desc;boarding_disembark_desc
2;KΕΡΑΜΕΙKOΣ;580;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;KΗΦΙΣΙΑ;235;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;TΑΥΡΟΣ;158;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;485;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑTTΙKΗ;1148;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;73;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;394;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;196;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;185;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;268;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;243;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;206;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;163;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;117;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;331;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΔΑΦΝΗ;281;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;388;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;155;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;383;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;429;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;479;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΛΙΜΟΣ;209;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;465;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;167;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;341;;;7/7/2024 7:48;7/7/2024 3:00;;;;Boarding
2;ΝΙΚΑΙΑ;34;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;5;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;150;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΟΣΧΑTΟ;5;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;204;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;112;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;8;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;93;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;29;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;528;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΟΜOΝΟΙΑ;193;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;306;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;194;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;39;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;95;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;15;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΣΕΠOΛΙΑ;95;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;684;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΦΑΛΗΡΟ;13;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;89;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;138;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
4;TRAM;48;;;8/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;57;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;225;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;121;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑTTΙKΗ;193;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΕΛΛΗΝΙKO;188;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;250;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
1;UKN;414;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;KΑT;2;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;KΑTΕΧΑKΗ;204;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;416;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;KΗΦΙΣΙΑ;20;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;153;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;23;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;207;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;104;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;88;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;91;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;222;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΛΙΜΟΣ;140;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;217;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;199;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;113;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;2;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΔΑΦΝΗ;148;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ;66;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;293;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;114;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;6;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;102;;;7/7/2024 7:48;7/7/2024 4:00;;;;Boarding
2;ΟΜOΝΟΙΑ;2;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
4;TRAM;1;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;2;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
1;UKN;267;;;9/7/2024 7:49;7/7/2024 5:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;5;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
2;ΑΛΙΜΟΣ;2;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;1;;;8/7/2024 7:48;7/7/2024 5:00;;;;Boarding
1;UKN;329;;;9/7/2024 7:49;7/7/2024 6:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;42;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;7;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;6;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΣΕΠOΛΙΑ;4;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΦΑΛΗΡΟ;15;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;TΑΥΡΟΣ;4;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;6;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;2;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΛΕΥKΑ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΜΕTΑΜΟΡΦΩΣΗ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;3;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;2;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
4;TRAM;4;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΟΜOΝΟΙΑ;24;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΑΘΗΝΑ;5;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;15;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;4;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΜΟΣΧΑTΟ;8;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;3;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
1;UKN;558;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;KΑT;3;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;19;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;11;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;KΗΦΙΣΙΑ;21;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;TΑΥΡΟΣ;6;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΑTTΙKΗ;11;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;19;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
3;ΡΕΝTΗΣ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;15;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;5;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;9;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΕΙΡΗΝΗ;5;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;4;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΒΙKTΩΡΙΑ;6;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;1;;;8/7/2024 7:48;7/7/2024 7:00;;;;Boarding
2;ΣΕΠOΛΙΑ;83;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΑΝΕΠΙΣTΗΜΙΟ;59;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΕΥKΑKΙΑ;37;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΕΡΙΣΣOΣ;55;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΕΡΙΣTΕΡΙ;38;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΕΙΡΑΙΑΣ;290;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΕTΡΑΛΩΝΑ;83;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ;57;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΝΟΜΙΣΜΑTΟKΟΠΕΙΟ;47;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΑΙΑΝΙΑ - KΑΝTΖΑ;2;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΟΜOΝΟΙΑ;248;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΝΙΚΑΙΑ;74;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΝΕΡΑTΖΙΩTΙΣΣΑ;72;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΝΕΟΣ KOΣΜΟΣ;102;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΝΕΑ ΙΩΝΙΑ;59;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΣΥΓΓΡΟΥ ΦΙΞ;171;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΜΟΣΧΑTΟ;70;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΑΛΛΗΝΗ;7;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΣΥΝTΑΓΜΑ;330;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΑΝΩ ΛΙΟΣΙΑ;6;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΧΑΛΑΝΔΡΙ;18;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
4;TRAM;64;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ;5;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΠΕΝTΕΛΗΣ;5;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΠΕΙΡΑΙΑΣ;7;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΝΕΡΑTΖΙΩTΙΣΣΑ;17;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΜΕTΑΜΟΡΦΩΣΗ;6;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΜΑΓΟΥΛΑ;1;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΛΕΥKΑ;3;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΗΡΑKΛΕΙΟ;6;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;Δ. ΠΛΑKΕΝTΙΑΣ;4;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΑΣΠΡΟΠΥΡΓΟΣ;1;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΜΟΝΑΣTΗΡΑKΙ;216;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΑΘΗΝΑ;6;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΑΕΡΟΔΡΟΜΙΟ;19;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;ΑΓ. ΑΝΑΡΓΥΡΟΙ;13;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;TΑΥΡΟΣ;2;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;KΗΦΙΣΙΑΣ;2;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
3;KΑTΩ ΑΧΑΡΝΑΙ;8;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΧΟΛΑΡΓOΣ;38;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΦΑΛΗΡΟ;128;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΜΕΓΑΡΟ ΜΟΥΣΙKΗΣ;96;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΠΑΝOΡΜΟΥ;131;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΜΑΡΟΥΣΙ;44;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΟΣ ΙΩΑΝΝΗΣ;65;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ;89;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΟΣ ΔΗΜΗTΡΙΟΣ;59;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΟΣ ΑΝTΩΝΙΟΣ;93;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΑ ΠΑΡΑΣKΕΥΗ;33;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΑ ΜΑΡΙΝΑ;120;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΑ ΒΑΡΒΑΡΑ;32;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑKΡOΠΟΛΗ;61;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΓΙΟΣ ΝΙKOΛΑΟΣ;156;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;TΑΥΡΟΣ;74;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΗΦΙΣΙΑ;70;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΕΡΑΜΕΙKOΣ;165;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΑΛΛΙΘΕΑ;85;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΑTΩ ΠΑTΗΣΙΑ;179;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΑTΕΧΑKΗ;82;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΑT;42;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
1;UKN;1615;;;10/7/2024 7:49;7/7/2024 8:00;;;;Boarding
2;ΜΕTΑΞΟΥΡΓΕΙΟ;158;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;KΟΡΩΠΙ;9;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΕΡΟΔΡΟΜΙΟ;54;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑTTΙKΗ;621;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΛΙΜΟΣ;39;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΜΑΝΙΑΤΙΚΑ;54;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΙΓΑΛΕΩ;150;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΚΟΡΥΔΑΛΛΟΣ;131;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΘΗΣΕΙΟ;36;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΗΡΑKΛΕΙΟ;102;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΗΛΙΟΥΠΟΛΗ;48;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΕΛΛΗΝΙKO;72;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΕΛΑΙΩΝΑΣ;105;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΕΙΡΗΝΗ;23;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΕΥΑΓΓΕΛΙΣΜOΣ;146;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΔΟΥKΙΣΣΗΣ ΠΛΑKΕΝTΙΑΣ;84;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΜΠΕΛOKΗΠΟΙ;176;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΕΘΝΙKΗ ΑΜΥΝΑ;46;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΝΩ ΠΑTΗΣΙΑ;85;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΡΓΥΡΟΥΠΟΛΗ;31;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
2;ΑΝΘΟΥΠΟΛΗ;174;;;8/7/2024 7:48;7/7/2024 8:00;;;;Boarding
